human_id	human	mouse_id	mouse	phenotype_plusAO	percentile_plusAO	n_mice	n_guides	excluded_family
ENSG00000167632	TRAPPC9	ENSMUSG00000047921	Trappc9	-0.529636719238	0.404395779204	46	4	False
ENSG00000095970	TREM2	ENSMUSG00000023992	Trem2	0.568434939324	0.804470014317	41	4	False
ENSG00000174417	TRHR	ENSMUSG00000038760	Trhr	0.330120448554	0.729386499814	17	4	False
ENSG00000109654	TRIM2	ENSMUSG00000027993	Trim2	-1.42397535141	0.205657776128	47	4	False
ENSG00000108395	TRIM37	ENSMUSG00000018548	Trim37	-1.04302672619	0.270507450024	27	4	True
ENSG00000038382	TRIO	ENSMUSG00000022263	Trio	-1.86887189041	0.155867225198	43	4	False
ENSG00000100815	TRIP11	ENSMUSG00000021188	Trip11	1.3105610629	0.938146243173	32	4	False
ENSG00000153827	TRIP12	ENSMUSG00000026219	Trip12	4.06375679069	0.998859960761	9	4	True
ENSG00000104907	TRMT1	ENSMUSG00000001909	Trmt1	0.0788040118914	0.637016808951	44	4	False
ENSG00000104321	TRPA1	ENSMUSG00000032769	Trpa1	1.1806153294	0.924518797391	37	4	False
ENSG00000104447	TRPS1	ENSMUSG00000038679	Trps1	-0.282484498317	0.489872209555	40	4	False
ENSG00000196689	TRPV1	ENSMUSG00000005952	Trpv1	-0.571011092326	0.391510684554	39	4	False
ENSG00000111199	TRPV4	ENSMUSG00000014158	Trpv4	0.155245420306	0.665703377698	44	4	False
ENSG00000196367	TRRAP	ENSMUSG00000045482	Trrap	-6.86682904389	0.0172066387401	20	4	False
ENSG00000165699	TSC1	ENSMUSG00000026812	Tsc1	1.12923039861	0.917731587041	41	4	False
ENSG00000103197	TSC2	ENSMUSG00000002496	Tsc2	-1.16783371238	0.244737260724	41	4	False
ENSG00000135951	TSGA10	ENSMUSG00000060771	Tsga10	-2.35095231677	0.117105891086	38	4	False
ENSG00000165409	TSHR	ENSMUSG00000020963	Tshr	-1.53822349997	0.191234954133	32	4	False
ENSG00000182463	TSHZ2	ENSMUSG00000047907	Tshz2	-0.154009883767	0.540617211941	33	4	False
ENSG00000121297	TSHZ3	ENSMUSG00000021217	Tshz3	-1.47888215453	0.197916114322	45	4	False
ENSG00000106025	TSPAN12	ENSMUSG00000029669	Tspan12	0.198092607183	0.682618378493	39	4	False
ENSG00000156298	TSPAN7	ENSMUSG00000058254	Tspan7	-0.0523196336732	0.582241900419	28	4	False
ENSG00000011295	TTC19	ENSMUSG00000042298	Ttc19	1.74340561243	0.970014316772	47	4	False
ENSG00000123607	TTC21B	ENSMUSG00000034848	Ttc21b	0.368084808589	0.741794368736	22	4	False
ENSG00000165533	TTC8	ENSMUSG00000021013	Ttc8	-1.83521326505	0.15910175513	31	4	False
ENSG00000167552	TUBA1A	ENSMUSG00000072235	Tuba1a	-12.275273298	0.00326104247309	25	4	False
ENSG00000127824	TUBA4A	ENSMUSG00000026202	Tuba4a	0.113947314905	0.651068455379	39	4	False
ENSG00000196230	TUBB	ENSMUSG00000001525	Tubb5	-2.8433305758	0.0908584760592	36	4	False
ENSG00000137267	TUBB2A	ENSMUSG00000058672	Tubb2a	-2.92907579467	0.0866164695901	33	4	False
ENSG00000258947	TUBB3	ENSMUSG00000062380	Tubb3	-0.37709964926	0.457526910229	39	4	False
ENSG00000104833	TUBB4A	ENSMUSG00000062591	Tubb4a	-1.70231851429	0.172464075508	49	4	False
ENSG00000188229	TUBB4B	ENSMUSG00000036752	Tubb4b	0.460020421443	0.77148841402	36	4	False
ENSG00000122691	TWIST1	ENSMUSG00000035799	Twist1	1.55119409137	0.958454849144	47	4	False
ENSG00000233608	TWIST2	ENSMUSG00000007805	Twist2	-3.48811116522	0.0666790391855	49	4	False
ENSG00000113621	TXNDC15	ENSMUSG00000021497	Txndc15	-0.0442013620407	0.585635505594	45	4	False
ENSG00000063244	U2AF2	ENSMUSG00000030435	U2af2	1.34359344581	0.941221697863	43	4	False
ENSG00000081307	UBA5	ENSMUSG00000032557	Uba5	-3.97558710676	0.0543241953444	48	4	True
ENSG00000182247	UBE2E2	ENSMUSG00000058317	Ube2e2	-0.748667348915	0.339334004984	22	4	True
ENSG00000114062	UBE3A	ENSMUSG00000025326	Ube3a	1.31605148899	0.938729519063	11	4	True
ENSG00000153560	UBP1	ENSMUSG00000009741	Ubp1	-2.98124797749	0.0844954663556	44	4	False
ENSG00000154277	UCHL1	ENSMUSG00000029223	Uchl1	-0.145242489371	0.545018293653	46	4	False
ENSG00000143222	UFC1	ENSMUSG00000062963	Ufc1	-1.19012167295	0.24139668063	37	4	False
ENSG00000109775	UFSP2	ENSMUSG00000031634	Ufsp2	-1.02135992357	0.275916008272	24	4	False
ENSG00000168038	ULK4	ENSMUSG00000040936	Ulk4	0.94344146427	0.890105519911	41	4	False
ENSG00000130477	UNC13A	ENSMUSG00000034799	Unc13a	-0.561318316655	0.394692189406	39	4	False
ENSG00000137766	UNC13C	ENSMUSG00000062151	Unc13c	0.157980040614	0.666604804072	10	4	False
ENSG00000182168	UNC5C	ENSMUSG00000059921	Unc5c	-1.40142723329	0.208468105414	38	4	False
ENSG00000156687	UNC5D	ENSMUSG00000063626	Unc5d	1.05427197301	0.90845219789	38	4	False
ENSG00000125351	UPF3B	ENSMUSG00000036572	Upf3b	1.52740450478	0.956917121799	9	4	False
ENSG00000137288	UQCC2	ENSMUSG00000024208	Uqcc2	-0.962877013319	0.287740601304	40	4	False
ENSG00000156467	UQCRB	ENSMUSG00000021520	Uqcrb	-3.02580186573	0.0826926136062	21	4	False
ENSG00000010256	UQCRC1	ENSMUSG00000025651	Uqcrc1	-1.86397381003	0.156185375683	48	4	False
ENSG00000140740	UQCRC2	ENSMUSG00000030884	Uqcrc2	-2.89917801373	0.0879951216926	28	4	False
ENSG00000169021	UQCRFS1	ENSMUSG00000038462	Uqcrfs1	-4.6012694198	0.0428177527971	41	4	False
ENSG00000164405	UQCRQ	ENSMUSG00000044894	Uqcrq	-2.21417808298	0.126279230076	54	4	False
ENSG00000158773	USF1	ENSMUSG00000026641	Usf1	-2.55915378223	0.104804072326	39	4	False
ENSG00000090686	USP48	ENSMUSG00000043411	Usp48	0.489126713276	0.780820828252	34	4	False
ENSG00000124486	USP9X	ENSMUSG00000031010	Usp9x	-1.27205011777	0.228193435495	9	4	False
ENSG00000111962	UST	ENSMUSG00000047712	Ust	0.555933817912	0.801659685031	24	4	False
ENSG00000139190	VAMP1	ENSMUSG00000030337	Vamp1	0.247520848078	0.700646905987	49	4	False
ENSG00000124164	VAPB	ENSMUSG00000054455	Vapb	-3.57770620748	0.0643459356276	44	4	False
ENSG00000165280	VCP	ENSMUSG00000028452	Vcp	-6.75373084258	0.0178429397105	32	4	False
ENSG00000136451	VEZF1	ENSMUSG00000018377	Vezf1	1.67360118767	0.966885837001	38	4	False
ENSG00000147852	VLDLR	ENSMUSG00000024924	Vldlr	0.080583591268	0.637653109921	30	4	False
ENSG00000197969	VPS13A	ENSMUSG00000046230	Vps13a	-1.93286725963	0.150458666949	13	4	False
ENSG00000132549	VPS13B	ENSMUSG00000037646	Vps13b	-0.484100672665	0.420568428867	10	4	False
ENSG00000129003	VPS13C	ENSMUSG00000035284	Vps13c	-1.16522451005	0.245479611856	30	4	False
ENSG00000048707	VPS13D	ENSMUSG00000020220	Vps13d	-5.47055242177	0.0290842568535	33	4	False
ENSG00000069329	VPS35	ENSMUSG00000031696	Vps35	-5.40362328883	0.0301447584708	26	4	False
ENSG00000006715	VPS41	ENSMUSG00000041236	Vps41	-4.75454204925	0.039371122541	31	4	False
ENSG00000141252	VPS53	ENSMUSG00000017288	Vps53	-6.43728773266	0.0198578927833	35	4	False
ENSG00000143952	VPS54	ENSMUSG00000020128	Vps54	-16.1720953741	0.0010870141577	30	4	False
ENSG00000100987	VSX1	ENSMUSG00000033080	Vsx1	-0.757304240823	0.337531152235	49	4	False
ENSG00000119614	VSX2	ENSMUSG00000021239	Vsx2	-0.399244396056	0.450103398908	45	4	False
ENSG00000095787	WAC	ENSMUSG00000024283	Wac	-0.171093845783	0.533723951429	24	4	False
ENSG00000163625	WDFY3	ENSMUSG00000043940	Wdfy3	-0.00544720773002	0.602020255581	39	4	False
ENSG00000162923	WDR26	ENSMUSG00000038733	Wdr26	-3.63040972185	0.0632324089294	33	4	False
ENSG00000047056	WDR37	ENSMUSG00000021147	Wdr37	-0.69322836682	0.354340102869	43	4	False
ENSG00000114742	WDR48	ENSMUSG00000032512	Wdr48	-3.52359089347	0.0657776128109	22	4	False
ENSG00000060237	WNK1	ENSMUSG00000045962	Wnk1	-2.09752241775	0.136300970359	27	4	False
ENSG00000196632	WNK3	ENSMUSG00000041245	Wnk3	-2.33946047109	0.118060342542	24	4	False
ENSG00000165392	WRN	ENSMUSG00000031583	Wrn	0.231407180532	0.695238347738	15	4	False
ENSG00000184937	WT1	ENSMUSG00000016458	Wt1	-0.84515360046	0.315684818919	48	4	False
ENSG00000186153	WWOX	ENSMUSG00000004637	Wwox	-2.58061635693	0.104114746275	42	4	False
ENSG00000101966	XIAP	ENSMUSG00000025860	Xiap	-3.05384888412	0.082003287555	25	4	False
ENSG00000082898	XPO1	ENSMUSG00000020290	Xpo1	-0.794952513664	0.327562437033	27	4	False
ENSG00000130227	XPO7	ENSMUSG00000022100	Xpo7	1.31689975516	0.938941619386	17	4	False
ENSG00000114127	XRN1	ENSMUSG00000032410	Xrn1	-5.31694845158	0.0311522350072	23	4	False
ENSG00000103489	XYLT1	ENSMUSG00000030657	Xylt1	1.50343357058	0.955273344292	42	4	False
ENSG00000163872	YEATS2	ENSMUSG00000041215	Yeats2	-1.7447826679	0.168858370009	16	4	False
ENSG00000119596	YLPM1	ENSMUSG00000021244	Ylpm1	1.64912180221	0.965348109656	15	4	False
ENSG00000136758	YME1L1	ENSMUSG00000026775	Yme1l1	-2.467435956	0.109894480089	13	4	False
ENSG00000108953	YWHAE	ENSMUSG00000020849	Ywhae	1.61373359518	0.962749880694	32	4	False
ENSG00000170027	YWHAG	ENSMUSG00000051391	Ywhag	0.803152137497	0.861525001326	49	4	True
ENSG00000164924	YWHAZ	ENSMUSG00000022285	Ywhaz	0.0736178091366	0.634895805716	20	4	False
ENSG00000100811	YY1	ENSMUSG00000021264	Yy1	-2.27043821384	0.123256800467	47	4	False
ENSG00000205189	ZBTB10	ENSMUSG00000069114	Zbtb10	0.892304827173	0.879818654223	35	4	False
ENSG00000066422	ZBTB11	ENSMUSG00000022601	Zbtb11	-2.00241661135	0.143989607084	14	4	False
ENSG00000109906	ZBTB16	ENSMUSG00000066687	Zbtb16	0.349074663753	0.735166233629	35	4	True
ENSG00000179456	ZBTB18	ENSMUSG00000063659	Zbtb18	3.45936672119	0.997375258497	41	4	False
ENSG00000181722	ZBTB20	ENSMUSG00000022708	Zbtb20	-1.58549506015	0.185720345724	37	4	False
ENSG00000173276	ZBTB21	ENSMUSG00000046962	Zbtb21	0.166534732904	0.669733283843	27	4	False
ENSG00000112365	ZBTB24	ENSMUSG00000019826	Zbtb24	-0.232070709414	0.50922636407	35	4	False
ENSG00000177311	ZBTB38	ENSMUSG00000040433	Zbtb38	-1.79698535778	0.162919560952	38	4	False
ENSG00000179627	ZBTB42	ENSMUSG00000037638	Zbtb42	1.03257974783	0.905217667957	53	4	False
ENSG00000178951	ZBTB7A	ENSMUSG00000035011	Zbtb7a	0.108270456694	0.648576276579	53	4	False
ENSG00000100722	ZC3H14	ENSMUSG00000021012	Zc3h14	0.410613366016	0.755209714195	21	4	False
ENSG00000186908	ZDHHC17	ENSMUSG00000035798	Zdhhc17	0.483316810321	0.779389151068	29	4	False
ENSG00000148516	ZEB1	ENSMUSG00000024238	Zeb1	0.0440513689219	0.623230287926	36	4	False
ENSG00000169554	ZEB2	ENSMUSG00000026872	Zeb2	-0.244901476719	0.504401081712	38	4	False
ENSG00000066827	ZFAT	ENSMUSG00000022335	Zfat	-1.65559099696	0.177077257543	44	4	False
ENSG00000136367	ZFHX2	ENSMUSG00000040721	Zfhx2	-0.764956432143	0.335304098839	43	4	False
ENSG00000140836	ZFHX3	ENSMUSG00000038872	Zfhx3	1.00074476762	0.900180285275	49	4	False
ENSG00000091656	ZFHX4	ENSMUSG00000025255	Zfhx4	0.886230529567	0.878705127525	35	4	False
ENSG00000184517	ZFP1	ENSMUSG00000055835	Zfp1	0.712824925432	0.842542022377	43	4	False
ENSG00000169946	ZFPM2	ENSMUSG00000022306	Zfpm2	1.16526264389	0.922928044965	39	4	False
ENSG00000174306	ZHX3	ENSMUSG00000035877	Zhx3	-1.49053670461	0.1965904873	16	4	False
ENSG00000152977	ZIC1	ENSMUSG00000032368	Zic1	-2.25325256158	0.124423352246	53	4	False
ENSG00000043355	ZIC2	ENSMUSG00000061524	Zic2	0.986914893603	0.897688106474	51	4	False
ENSG00000156925	ZIC3	ENSMUSG00000067860	Zic3	1.22693693316	0.930033405801	38	4	False
ENSG00000174963	ZIC4	ENSMUSG00000036972	Zic4	0.765736904812	0.853147038549	45	4	False
ENSG00000106261	ZKSCAN1	ENSMUSG00000029729	Zkscan1	-0.641396846347	0.369081075349	35	4	False
ENSG00000121741	ZMYM2	ENSMUSG00000021945	Zmym2	-0.7523002331	0.338697704014	30	4	False
ENSG00000015171	ZMYND11	ENSMUSG00000021156	Zmynd11	0.255694201929	0.704146561324	37	4	False
ENSG00000101040	ZMYND8	ENSMUSG00000039671	Zmynd8	0.343348655254	0.73341640596	41	4	False
ENSG00000103994	ZNF106	ENSMUSG00000027288	Zfp106	-0.224142259582	0.512195768599	22	4	False
ENSG00000163848	ZNF148	ENSMUSG00000022811	Zfp148	-1.56811450157	0.187841348958	15	4	False
ENSG00000167377	ZNF23	ENSMUSG00000044676	Zfp612	0.886815248505	0.878917227849	43	4	False
ENSG00000130856	ZNF236	ENSMUSG00000041258	Zfp236	0.228451383929	0.693859695636	39	4	False
ENSG00000174652	ZNF266	ENSMUSG00000060510	Zfp266	-1.44722174258	0.202953497004	8	4	False
ENSG00000056277	ZNF280C	ENSMUSG00000036916	Zfp280c	-1.00192013742	0.279150538205	22	4	False
ENSG00000137871	ZNF280D	ENSMUSG00000038535	Zfp280d	0.739449127744	0.84826873111	13	4	False
ENSG00000188994	ZNF292	ENSMUSG00000039967	Zfp292	0.0947922614624	0.64311469325	26	4	False
ENSG00000181315	ZNF322	ENSMUSG00000046351	Zfp322a	-0.101681775906	0.56203934461	42	4	False
ENSG00000181894	ZNF329	ENSMUSG00000057894	Zfp329	0.100129304755	0.645288721565	35	4	False
ENSG00000131061	ZNF341	ENSMUSG00000059842	Zfp341	-2.25112554051	0.124582427488	45	4	False
ENSG00000186812	ZNF397	ENSMUSG00000024276	Zfp397	-1.26214548741	0.230102338406	29	4	False
ENSG00000197024	ZNF398	ENSMUSG00000062519	Zfp398	0.21179028387	0.686701309719	29	4	False
ENSG00000102935	ZNF423	ENSMUSG00000045333	Zfp423	-0.172365821328	0.533299750782	35	4	False
ENSG00000112200	ZNF451	ENSMUSG00000042197	Zfp451	-0.239751712971	0.506416034784	34	4	False
ENSG00000148143	ZNF462	ENSMUSG00000060206	Zfp462	-1.59141851722	0.185031019672	48	4	False
ENSG00000173258	ZNF483	ENSMUSG00000038630	Zkscan16	-0.339886102238	0.469828728989	44	4	False
ENSG00000198795	ZNF521	ENSMUSG00000024420	Zfp521	1.68815390987	0.967522137971	43	4	False
ENSG00000198597	ZNF536	ENSMUSG00000043456	Zfp536	0.837317519272	0.868736412323	40	4	False
ENSG00000180357	ZNF609	ENSMUSG00000040524	Zfp609	-0.839425897124	0.317116496103	28	4	False
ENSG00000122482	ZNF644	ENSMUSG00000049606	Zfp644	-1.34703989787	0.217111193595	9	4	False
ENSG00000175105	ZNF654	ENSMUSG00000047141	Zfp654	-0.0898433359578	0.566917652049	22	4	False
ENSG00000179195	ZNF664	ENSMUSG00000079215	Zfp664	0.683883880255	0.835224561217	41	4	False
ENSG00000171163	ZNF692	ENSMUSG00000037243	Zfp692	-0.44610241588	0.433082347951	38	4	False
ENSG00000170396	ZNF804A	ENSMUSG00000070866	Zfp804a	-0.419506178387	0.443157113315	24	4	False
ENSG00000197062	ZSCAN26	ENSMUSG00000022228	Zscan26	0.514866210412	0.790153242484	45	4	False
ENSG00000130449	ZSWIM6	ENSMUSG00000032846	Zswim6	-1.24009565152	0.233336868339	13	4	False
