gene	background	synapse
BC031181	True	False
BC034090	True	False
BC035044	True	False
BC035947	True	False
BC048507	True	False
BC048562	True	False
BC048671	True	False
BC048679	True	False
BC049715	True	False
BC049762	True	False
BC051019	True	False
BC051665	True	False
BC053393	True	False
BC055324	True	False
BC107364	True	False
BC147527	True	False
Baalc	True	False
Baat	True	False
Babam1	True	False
Babam2	True	False
Bace1	True	False
Bace2	True	False
Bach1	True	False
Bach2	True	False
Bad	True	False
Bag1	True	False
Bag2	True	False
Bag3	True	False
Bag4	True	False
Bag5	True	False
Bag6	True	False
Bahcc1	True	False
Bahd1	True	False
Baiap2	True	False
Baiap2l1	True	False
Baiap2l2	True	False
Baiap3	True	False
Bak1	True	False
Bambi	True	False
Banf1	True	False
Banf2	True	False
Bank1	True	False
Banp	True	False
Bap1	True	False
Bard1	True	False
Barhl1	True	False
Barhl2	True	False
Barx1	True	False
Barx2	True	False
Basp1	True	False
Batf	True	False
Batf2	True	False
Batf3	True	False
Bax	True	False
Baz1a	True	False
Baz1b	True	False
Baz2a	True	False
Baz2b	True	False
Bbc3	True	False
Bbip1	False	False
Bbof1	True	False
Bbox1	True	False
Bbs1	True	False
Bbs10	True	False
Bbs12	True	False
Bbs2	True	False
Bbs4	True	False
Bbs5	True	False
Bbs7	True	False
Bbs9	True	False
Bbx	True	False
Bcam	True	False
Bcan	True	False
Bcap29	True	False
Bcap31	True	False
Bcar1	True	False
Bcar3	True	False
Bcas1	True	False
Bcas2	True	False
Bcas3	True	False
Bcat1	True	False
Bcat2	True	False
Bccip	True	False
Bcdin3d	True	False
Bche	True	False
Bckdha	True	False
Bckdhb	True	False
Bckdk	True	False
Bcl10	True	False
Bcl11a	True	False
Bcl11b	True	False
Bcl2	True	False
Bcl2a1b	True	False
Bcl2a1d	True	False
Bcl2l1	True	False
Bcl2l10	True	False
Bcl2l11	True	False
Bcl2l12	True	False
Bcl2l13	True	False
Bcl2l14	True	False
Bcl2l15	True	False
Bcl2l2	True	False
Bcl3	True	False
Bcl6	True	False
Bcl6b	True	False
Bcl7a	True	False
Bcl7b	True	False
Bcl7c	True	False
Bcl9	True	False
Bcl9l	True	False
Bclaf1	True	False
Bclaf3	True	False
Bco1	True	False
Bco2	True	False
Bcor	True	False
Bcorl1	True	False
Bcr	True	False
Bcs1l	True	False
Bdh1	True	False
Bdh2	True	False
Bdkrb1	True	False
Bdkrb2	True	False
Bdnf	True	False
Bdp1	True	False
Bean1	True	False
Becn1	False	False
Begain	True	False
Bend3	True	False
Bend4	True	False
Bend5	True	False
Bend6	True	False
Bend7	True	False
Best1	True	False
Best2	True	False
Best3	True	False
Bet1	True	False
Bet1l	True	False
Bex1	True	False
Bex2	True	False
Bex3	True	False
Bex4	True	False
Bex6	True	False
Bfar	True	False
Bfsp1	True	False
Bfsp2	True	False
Bgn	True	False
Bhlha15	True	False
Bhlha9	True	False
Bhlhb9	True	False
Bhlhe22	True	False
Bhlhe23	True	False
Bhlhe40	True	False
Bhlhe41	True	False
Bhmt	True	False
Bhmt2	True	False
Bicc1	True	False
Bicd1	True	False
Bicd2	True	False
Bicdl1	True	False
Bicdl2	True	False
Bicra	True	False
Bicral	True	False
Bid	True	False
Bik	True	False
Bin1	True	False
Bin2	True	False
Bin3	True	False
Birc2	True	False
Birc3	True	False
Birc5	True	False
Birc6	True	False
Birc7	True	False
Bivm	True	False
Blcap	True	False
Blk	True	False
Blm	True	False
Blmh	True	False
Blnk	True	False
Bloc1s1	True	False
Bloc1s2	True	False
Bloc1s3	True	False
Bloc1s4	True	False
Bloc1s5	True	False
Bloc1s6	True	False
Blvra	True	False
Blvrb	True	False
Blzf1	True	False
Bmerb1	True	False
Bmf	True	False
Bmi1	True	False
Bmp1	True	False
Bmp10	True	False
Bmp15	True	False
Bmp2	True	False
Bmp2k	True	False
Bmp3	True	False
Bmp4	True	False
Bmp5	True	False
Bmp6	True	False
Bmp7	True	False
Bmp8a	True	False
Bmp8b	True	False
Bmper	True	False
Bmpr1a	True	False
Bmpr1b	True	False
Bmpr2	True	False
Bms1	True	False
Bmt2	True	False
Bmx	True	False
Bmyc	True	False
Bnc1	True	False
Bnc2	True	False
Bnip1	True	False
Bnip2	True	False
Bnip3	True	False
Bnip3l	True	False
Bnipl	True	False
Boc	True	False
Bod1	True	False
Bod1l	True	False
Bok	True	False
Bola1	True	False
Bola2	True	False
Bola3	True	False
Boll	True	False
Bop1	True	False
Bora	True	False
Borcs5	True	False
Borcs6	True	False
Borcs7	True	False
Borcs8	True	False
Bpgm	True	False
Bphl	True	False
Bpi	True	False
Bpifa1	True	False
Bpifa2	True	False
Bpifa3	True	False
Bpifa5	True	False
Bpifa6	True	False
Bpifb1	True	False
Bpifb2	True	False
Bpifb3	True	False
Bpifb4	True	False
Bpifb5	True	False
Bpifb6	True	False
Bpifb9a	True	False
Bpifc	True	False
Bpnt1	True	False
Bpnt2	True	False
Bptf	True	False
Braf	True	False
Brap	True	False
Brat1	True	False
Brca1	True	False
Brca2	True	False
Brcc3	True	False
Brd1	True	False
Brd2	True	False
Brd3	True	False
Brd3os	True	False
Brd4	True	False
Brd7	True	False
Brd8	True	False
Brd9	True	False
Brf1	True	False
Brf2	True	False
Bri3	True	False
Bri3bp	True	False
Bricd5	True	False
Brinp1	True	False
Brinp2	True	False
Brinp3	True	False
Brip1	True	False
Brix1	True	False
Brk1	True	False
Brms1	True	False
Brms1l	True	False
Brox	True	False
Brpf1	True	False
Brpf3	True	False
Brs3	True	False
Brsk1	True	False
Brsk2	False	False
Brwd1	True	False
Brwd3	True	False
Bscl2	True	False
Bsdc1	True	False
Bsg	True	False
Bsnd	True	False
Bsph1	True	False
Bsph2	True	False
Bspry	True	False
Bst1	True	False
Bst2	True	False
Bsx	True	False
Btaf1	True	False
Btbd1	True	False
Btbd10	True	False
Btbd16	True	False
Btbd17	True	False
Btbd18	True	False
Btbd19	True	False
Btbd2	True	False
Btbd3	True	False
Btbd35f12	True	False
Btbd35f13	True	False
Btbd35f14	True	False
Btbd35f17	True	False
Btbd35f23	True	False
Btbd35f24	True	False
Btbd35f27	True	False
Btbd35f28	True	False
Btbd35f7	True	False
Btbd6	True	False
Btbd7	True	False
Btbd8	True	False
Btbd9	True	False
Btc	True	False
Btd	True	False
Btf3	True	False
Btg1	True	False
Btg2	True	False
Btg3	True	False
Btg4	True	False
Btk	True	False
Btla	True	False
Btn1a1	True	False
Btn2a2	True	False
Btnl1	True	False
Btnl10	True	False
Btnl2	True	False
Btnl4	True	False
Btnl6	True	False
Btnl9	True	False
Btrc	True	False
Bub1	True	False
Bub1b	True	False
Bub3	True	False
Bud13	True	False
Bud23	True	False
Bud31	True	False
Bves	True	False
Bysl	True	False
Bzw1	True	False
Bzw2	True	False
C1d	True	False
C1galt1	True	False
C1galt1c1	True	False
C1qa	True	False
C1qb	True	False
C1qbp	True	False
C1qc	True	False
C1ql1	True	False
C1ql2	True	False
C1ql3	True	False
C1ql4	True	False
C1qtnf1	True	False
C1qtnf12	True	False
C1qtnf2	True	False
C1qtnf3	True	False
C1qtnf4	True	False
C1qtnf6	True	False
C1qtnf7	True	False
C1qtnf9	True	False
C1ra	True	False
C1rb	True	False
C1rl	True	False
C1s1	True	False
C1s2	True	False
C2	True	False
C2cd2	True	False
C2cd2l	True	False
C2cd3	True	False
C2cd4a	True	False
C2cd4b	True	False
C2cd4c	True	False
C2cd4d	True	False
C2cd5	True	False
C2cd6	True	False
C3	True	False
C3ar1	True	False
C4b	True	False
C4bp	True	False
C5ar1	True	False
C5ar2	True	False
C6	True	False
C7	True	False
C77080	True	False
C87436	True	False
C8a	True	False
C8b	True	False
C8g	True	False
C9	True	False
C9orf72	True	False
CK137956	True	False
CN725425	True	False
Caap1	True	False
Cab39	True	False
Cab39l	True	False
Cabcoco1	True	False
Cabin1	True	False
Cables1	True	False
Cables2	True	False
Cabp1	True	False
Cabp2	True	False
Cabp4	True	False
Cabp5	True	False
Cabp7	True	False
Cabs1	True	False
Cabyr	True	False
Cacfd1	True	False
Cachd1	True	False
Cacna1a	True	False
Cacna1b	True	False
Cacna1c	True	False
Cacna1d	True	False
Cacna1e	True	False
Cacna1f	True	False
Cacna1g	True	False
Cacna1h	True	False
Cacna1i	True	False
Cacna1s	True	False
Cacna2d1	False	True
Cacna2d2	False	True
Cacna2d3	True	False
Cacna2d4	True	False
Cacnb1	False	True
Cacnb2	True	False
Cacnb3	False	True
Cacnb4	True	False
Cacng1	True	False
Cacng2	True	False
Cacng3	True	False
Cacng4	True	False
Cacng5	True	False
Cacng6	True	False
Cacng7	True	False
Cacng8	True	False
Cactin	True	False
Cacul1	True	False
Cacybp	True	False
Cad	True	False
Cadm1	True	False
Cadm2	True	False
Cadm3	True	False
Cadm4	True	False
Cadps	True	False
Cadps2	True	False
Cage1	True	False
Calb1	True	False
Calb2	True	False
Calca	True	False
Calcb	True	False
Calcoco1	True	False
Calcoco2	True	False
Calcr	True	False
Calcrl	True	False
Cald1	True	False
Calhm1	True	False
Calhm2	True	False
Calhm3	True	False
Calhm4	True	False
Calhm5	True	False
Calhm6	True	False
Calm1	True	False
Calm2	True	False
Calm3	True	False
Calm4	True	False
Calm5	True	False
Calml3	True	False
Calml4	True	False
Caln1	True	False
Calr	True	False
Calr3	True	False
Calr4	True	False
Calu	True	False
Caly	True	False
Camk1	True	False
Camk1d	True	False
Camk1g	True	False
Camk2a	True	False
Camk2b	False	True
Camk2d	True	False
Camk2g	False	True
Camk2n1	True	False
Camk2n2	True	False
Camk4	True	False
Camkk1	True	False
Camkk2	True	False
Camkmt	True	False
Camkv	True	False
Caml	True	False
Camp	True	False
Camsap1	True	False
Camsap2	True	False
Camsap3	True	False
Camta1	True	False
Camta2	True	False
Cand1	True	False
Cand2	True	False
Cant1	True	False
Canx	True	False
Cap1	True	False
Cap2	True	False
Capg	True	False
Capn1	True	False
Capn10	True	False
Capn11	True	False
Capn12	True	False
Capn13	True	False
Capn15	True	False
Capn2	True	False
Capn3	True	False
Capn5	True	False
Capn6	True	False
Capn7	True	False
Capn8	True	False
Capn9	True	False
Capns1	True	False
Caprin1	True	False
Caprin2	True	False
Caps2	True	False
Capsl	True	False
Capza1	True	False
Capza2	True	False
Capza3	True	False
Capzb	True	False
Car1	True	False
Car10	True	False
Car11	True	False
Car12	True	False
Car13	True	False
Car14	True	False
Car15	True	False
Car2	True	False
Car3	True	False
Car4	True	False
Car5a	True	False
Car5b	True	False
Car6	True	False
Car7	True	False
Car8	True	False
Car9	True	False
Card10	True	False
Card11	True	False
Card14	True	False
Card19	True	False
Card6	True	False
Card9	True	False
Carf	True	False
Carhsp1	True	False
Carm1	True	False
Carmil1	True	False
Carmil2	True	False
Carmil3	True	False
Carnmt1	True	False
Carns1	True	False
Cars	True	False
Cars2	True	False
Cartpt	True	False
Casc1	True	False
Casc3	True	False
Casd1	True	False
Cask	False	True
Caskin1	True	False
Caskin2	True	False
Casp1	True	False
Casp12	True	False
Casp14	True	False
Casp2	True	False
Casp3	True	False
Casp4	True	False
Casp6	True	False
Casp7	True	False
Casp8	True	False
Casp8ap2	True	False
Casp9	True	False
Casq1	True	False
Casq2	True	False
Casr	True	False
Cass4	True	False
Cast	True	False
Castor1	True	False
Castor2	True	False
Casz1	True	False
Cat	True	False
Catip	True	False
Catsper1	True	False
Catsper2	True	False
Catsper3	True	False
Catsper4	True	False
Catsperb	True	False
Catsperd	True	False
Catspere1	True	False
Catspere2	True	False
Catsperg1	True	False
Catsperg2	True	False
Catsperz	True	False
Cav1	True	False
Cav2	True	False
Cav3	True	False
Cavin1	True	False
Cavin2	True	False
Cavin3	True	False
Cavin4	True	False
Cbarp	True	False
Cbfa2t2	True	False
Cbfa2t3	True	False
Cbfb	True	False
Cbl	True	False
Cblb	True	False
Cblc	True	False
Cblif	True	False
Cbll1	True	False
Cbln1	True	False
Cbln2	True	False
Cbln3	True	False
Cbln4	True	False
Cbr1	True	False
Cbr2	True	False
Cbr3	True	False
Cbr4	True	False
Cbs	True	False
Cbwd1	True	False
Cbx1	True	False
Cbx2	True	False
Cbx3	True	False
Cbx4	True	False
Cbx5	True	False
Cbx6	True	False
Cbx7	True	False
Cbx8	True	False
Cby1	True	False
Cby2	True	False
Cby3	True	False
Cc2d1a	True	False
Cc2d1b	True	False
Cc2d2a	True	False
Cc2d2b	True	False
Ccar1	True	False
Ccar2	True	False
Ccbe1	True	False
Ccdc102a	True	False
Ccdc103	True	False
Ccdc105	True	False
Ccdc106	True	False
Ccdc107	True	False
Ccdc110	True	False
Ccdc112	True	False
Ccdc113	True	False
Ccdc115	True	False
Ccdc116	True	False
Ccdc117	True	False
Ccdc12	True	False
Ccdc120	True	False
Ccdc121rt1	True	False
Ccdc122	True	False
Ccdc124	True	False
Ccdc125	True	False
Ccdc126	True	False
Ccdc127	True	False
Ccdc13	True	False
Ccdc130	True	False
Ccdc134	True	False
Ccdc136	True	False
Ccdc137	True	False
Ccdc138	True	False
Ccdc14	True	False
Ccdc141	True	False
Ccdc142	True	False
Ccdc144b	True	False
Ccdc146	True	False
Ccdc148	True	False
Ccdc149	True	False
Ccdc15	True	False
Ccdc150	True	False
Ccdc153	True	False
Ccdc154	True	False
Ccdc157	True	False
Ccdc158	True	False
Ccdc159	True	False
Ccdc160	True	False
Ccdc162	True	False
Ccdc163	True	False
Ccdc166	True	False
Ccdc167	True	False
Ccdc169	True	False
Ccdc17	True	False
Ccdc170	True	False
Ccdc171	True	False
Ccdc172	True	False
Ccdc173	True	False
Ccdc174	True	False
Ccdc175	True	False
Ccdc177	True	False
Ccdc178	True	False
Ccdc18	True	False
Ccdc181	True	False
Ccdc182	True	False
Ccdc183	True	False
Ccdc184	True	False
Ccdc185	True	False
Ccdc186	True	False
Ccdc187	True	False
Ccdc188	True	False
Ccdc189	True	False
Ccdc190	True	False
Ccdc191	True	False
Ccdc192	True	False
Ccdc194	True	False
Ccdc201	True	False
Ccdc22	True	False
Ccdc25	True	False
Ccdc27	True	False
Ccdc28a	True	False
Ccdc28b	True	False
Ccdc3	True	False
Ccdc30	True	False
Ccdc32	True	False
Ccdc33	True	False
Ccdc34	True	False
Ccdc38	True	False
Ccdc39	True	False
Ccdc40	True	False
Ccdc42	True	False
Ccdc43	True	False
Ccdc47	True	False
Ccdc50	True	False
Ccdc51	True	False
Ccdc54	True	False
Ccdc57	True	False
Ccdc58	True	False
Ccdc59	True	False
Ccdc6	True	False
Ccdc60	True	False
Ccdc61	True	False
Ccdc63	True	False
Ccdc65	True	False
Ccdc66	True	False
Ccdc68	True	False
Ccdc69	True	False
Ccdc70	True	False
Ccdc71	True	False
Ccdc71l	True	False
Ccdc74a	True	False
Ccdc77	True	False
Ccdc7a	True	False
Ccdc7b	True	False
Ccdc8	True	False
Ccdc80	True	False
Ccdc81	True	False
Ccdc82	True	False
Ccdc83	True	False
Ccdc84	True	False
Ccdc85a	True	False
Ccdc85b	True	False
Ccdc85c	True	False
Ccdc86	True	False
Ccdc87	True	False
Ccdc88a	True	False
Ccdc88b	True	False
Ccdc88c	True	False
Ccdc89	True	False
Ccdc9	True	False
Ccdc90b	True	False
Ccdc91	True	False
Ccdc92	True	False
Ccdc92b	True	False
Ccdc93	True	False
Ccdc96	True	False
Ccdc97	True	False
Ccdc9b	True	False
Ccer1	True	False
Ccer2	True	False
Cchcr1	True	False
Ccin	True	False
Cck	True	False
Cckar	True	False
Cckbr	True	False
Ccl1	True	False
Ccl11	True	False
Ccl12	True	False
Ccl17	True	False
Ccl19	True	False
Ccl2	True	False
Ccl20	True	False
Ccl21a	True	False
Ccl22	True	False
Ccl24	True	False
Ccl25	True	False
Ccl26	True	False
Ccl28	True	False
Ccl3	True	False
Ccl4	True	False
Ccl5	True	False
Ccl6	True	False
Ccl7	True	False
Ccl8	True	False
Ccl9	True	False
Ccm2	True	False
Ccm2l	True	False
Ccn1	True	False
Ccn2	True	False
Ccn3	True	False
Ccn4	True	False
Ccn5	True	False
Ccn6	True	False
Ccna1	True	False
Ccna2	True	False
Ccnb1	True	False
Ccnb2	True	False
Ccnb3	True	False
Ccnc	True	False
Ccnd1	True	False
Ccnd2	True	False
Ccnd3	True	False
Ccndbp1	True	False
Ccne1	True	False
Ccne2	True	False
Ccnf	True	False
Ccng1	True	False
Ccng2	True	False
Ccnh	True	False
Ccni	True	False
Ccnj	True	False
Ccnjl	True	False
Ccnk	True	False
Ccnl1	True	False
Ccnl2	True	False
Ccno	True	False
Ccnq	True	False
Ccnt1	True	False
Ccnt2	True	False
Ccny	True	False
Ccnyl1	True	False
Ccp110	True	False
Ccpg1	True	False
Ccr1	True	False
Ccr10	True	False
Ccr1l1	True	False
Ccr2	True	False
Ccr3	True	False
Ccr4	True	False
Ccr5	True	False
Ccr6	True	False
Ccr7	True	False
Ccr8	True	False
Ccr9	True	False
Ccrl2	True	False
Ccs	True	False
Ccsap	True	False
Ccser1	True	False
Ccser2	True	False
Cct2	True	False
Cct3	True	False
Cct4	True	False
Cct5	True	False
Cct6a	True	False
Cct6b	True	False
Cct7	True	False
Cct8	True	False
Cct8l1	True	False
Ccz1	True	False
Cd101	True	False
Cd109	True	False
Cd14	True	False
Cd151	True	False
Cd160	True	False
Cd163	True	False
Cd164	True	False
Cd164l2	True	False
Cd177	True	False
Cd180	True	False
Cd19	True	False
Cd1d1	True	False
Cd2	True	False
Cd200	True	False
Cd200r1	True	False
Cd200r2	True	False
Cd200r3	True	False
Cd200r4	True	False
Cd207	True	False
Cd209a	True	False
Cd209b	True	False
Cd209c	True	False
Cd209d	True	False
Cd209e	True	False
Cd209f	True	False
Cd209g	True	False
Cd22	True	False
Cd226	True	False
Cd244a	True	False
Cd247	True	False
Cd248	True	False
Cd24a	True	False
Cd27	True	False
Cd274	True	False
Cd276	True	False
Cd28	True	False
Cd2ap	True	False
Cd2bp2	True	False
Cd300a	True	False
Cd300c	True	False
Cd300c2	True	False
Cd300e	True	False
Cd300lb	True	False
Cd300ld	True	False
Cd300ld2	True	False
Cd300lf	True	False
Cd300lg	True	False
Cd302	True	False
Cd320	True	False
Cd33	True	False
Cd34	True	False
Cd36	True	False
Cd37	True	False
Cd38	True	False
Cd3d	True	False
Cd3e	True	False
Cd3g	True	False
Cd4	True	False
Cd40	True	False
Cd40lg	True	False
Cd44	True	False
Cd46	True	False
Cd47	True	False
Cd48	True	False
Cd5	True	False
Cd52	True	False
Cd53	True	False
Cd55	True	False
Cd55b	True	False
Cd59a	True	False
Cd59b	True	False
Cd5l	True	False
Cd6	True	False
Cd63	True	False
Cd68	True	False
Cd69	True	False
Cd7	True	False
Cd70	True	False
Cd72	True	False
Cd74	True	False
Cd79a	True	False
Cd79b	True	False
Cd80	True	False
Cd81	True	False
Cd82	True	False
Cd83	True	False
Cd84	True	False
Cd86	True	False
Cd8a	True	False
Cd8b1	True	False
Cd9	True	False
Cd93	True	False
Cd96	True	False
Cd99l2	True	False
Cda	True	False
Cdadc1	True	False
Cdan1	True	False
Cdc123	True	False
Cdc14a	True	False
Cdc14b	True	False
Cdc16	True	False
Cdc20	True	False
Cdc20b	True	False
Cdc23	True	False
Cdc25a	True	False
Cdc25b	True	False
Cdc25c	True	False
Cdc26	True	False
Cdc27	True	False
Cdc34	True	False
Cdc34b	True	False
Cdc37	True	False
Cdc37l1	True	False
Cdc40	False	False
Cdc42	True	False
Cdc42bpa	True	False
Cdc42bpb	True	False
Cdc42bpg	True	False
Cdc42ep1	True	False
Cdc42ep2	True	False
Cdc42ep3	True	False
Cdc42ep4	True	False
Cdc42ep5	True	False
Cdc42se1	True	False
Cdc42se2	True	False
Cdc45	True	False
Cdc5l	True	False
Cdc6	True	False
Cdc7	True	False
Cdc73	True	False
Cdca2	True	False
Cdca3	True	False
Cdca4	True	False
Cdca5	True	False
Cdca7	True	False
Cdca7l	True	False
Cdca8	True	False
Cdcp1	True	False
Cdcp2	True	False
Cdh1	True	False
Cdh10	True	False
Cdh11	True	False
Cdh12	True	False
Cdh13	True	False
Cdh15	True	False
Cdh16	True	False
Cdh17	True	False
Cdh18	True	False
Cdh19	True	False
Cdh2	True	False
Cdh20	True	False
Cdh22	True	False
Cdh23	True	False
Cdh24	True	False
Cdh26	True	False
Cdh3	True	False
Cdh4	True	False
Cdh5	True	False
Cdh6	True	False
Cdh7	True	False
Cdh8	True	False
Cdh9	True	False
Cdhr1	True	False
Cdhr2	True	False
Cdhr3	True	False
Cdhr4	True	False
Cdhr5	True	False
Cdin1	True	False
Cdip1	True	False
Cdipt	True	False
Cdiptos	True	False
Cdk1	True	False
Cdk10	True	False
Cdk11b	True	False
Cdk12	True	False
Cdk13	True	False
Cdk14	True	False
Cdk15	True	False
Cdk16	True	False
Cdk17	True	False
Cdk18	True	False
Cdk19	True	False
Cdk2	True	False
Cdk20	True	False
Cdk2ap2	True	False
Cdk4	True	False
Cdk5	True	False
Cdk5r1	True	False
Cdk5r2	True	False
Cdk5rap1	True	False
Cdk5rap2	True	False
Cdk5rap3	True	False
Cdk6	True	False
Cdk7	True	False
Cdk8	True	False
Cdk9	True	False
Cdkal1	True	False
Cdkl1	True	False
Cdkl2	True	False
Cdkl3	True	False
Cdkl4	True	False
Cdkl5	True	False
Cdkn1a	True	False
Cdkn1b	True	False
Cdkn1c	True	False
Cdkn2a	True	False
Cdkn2aip	True	False
Cdkn2aipnl	True	False
Cdkn2b	True	False
Cdkn2c	True	False
Cdkn2d	True	False
Cdkn3	True	False
Cdnf	True	False
Cdo1	True	False
Cdon	True	False
Cdpf1	True	False
Cdr1	True	False
Cdr2	True	False
Cdr2l	True	False
Cdrt4	True	False
Cds1	True	False
Cds2	True	False
Cdsn	True	False
Cdt1	True	False
Cdv3	True	False
Cdx1	True	False
Cdx2	True	False
Cdx4	True	False
Cdyl	True	False
Cdyl2	True	False
Ceacam1	True	False
Ceacam10	True	False
Ceacam11	True	False
Ceacam12	True	False
Ceacam13	True	False
Ceacam14	True	False
Ceacam15	True	False
Ceacam16	True	False
Ceacam18	True	False
Ceacam19	True	False
Ceacam2	True	False
Ceacam20	True	False
Ceacam3	True	False
Ceacam5	True	False
Ceacam9	True	False
Cebpa	True	False
Cebpb	True	False
Cebpd	True	False
Cebpe	True	False
Cebpg	True	False
Cebpz	True	False
Cebpzos	True	False
Cecr2	True	False
Cel	True	False
Cela1	True	False
Cela2a	True	False
Cela3a	True	False
Cela3b	True	False
Celf1	True	False
Celf2	True	False
Celf3	True	False
Celf5	True	False
Celf6	True	False
Celsr1	True	False
Celsr2	True	False
Celsr3	True	False
Cemip	True	False
Cemip2	True	False
Cend1	True	False
Cenpa	True	False
Cenpb	True	False
Cenpc1	True	False
Cenpe	True	False
Cenpf	True	False
Cenph	True	False
Cenpi	True	False
Cenpj	True	False
Cenpk	True	False
Cenpl	True	False
Cenpm	True	False
Cenpn	True	False
Cenpo	True	False
Cenpp	True	False
Cenpq	True	False
Cenps	True	False
Cenpt	True	False
Cenpu	True	False
Cenpv	True	False
Cenpw	True	False
Cenpx	True	False
Cep104	True	False
Cep112	True	False
Cep120	True	False
Cep126	True	False
