gene	pooled_abundance	backbones	abundance_rank	backbone_rank
KIAA1468	16.3289094936	3	0.226166031094	0.294074508654
KIAA1549	15.5914776171	2	0.0997359929598	0.168817835142
KIDINS220	16.9370101443	17	0.389263713699	0.917131123497
KIF1A	15.6180596841	6	0.103549427985	0.580228806101
KIF1B	17.272766955	4	0.498093282488	0.408917571135
KIF21A	17.2130048926	9	0.481372836609	0.747433264887
KIF21B	17.0318339296	12	0.427398063948	0.838222352596
KIF2A	17.5200506169	15	0.583455558815	0.894103842769
KIF3A	15.8832649084	12	0.136110296275	0.838222352596
KIF3B	14.7550975771	5	0.0375476679378	0.505426811382
KIF5A	16.0401378629	6	0.170724552655	0.580228806101
KIF5B	16.6223723859	21	0.292461132297	0.951158697565
KIF5C	18.0742405349	44	0.753300088002	0.995013200352
KIFAP3	15.5514152622	4	0.0941625110003	0.408917571135
KIFC3	15.3971110125	1	0.0762687004987	0.0513347022587
KLC1	16.8657416899	21	0.364916397771	0.951158697565
KLHL7	12.466797535	1	0.00352009386917	0.0513347022587
KPNA1	17.2812720607	3	0.503080082136	0.294074508654
KPNA2	17.3749142365	8	0.531240833089	0.702552068055
KPNA3	16.2094650615	7	0.199765327075	0.646377236726
KPNA4	16.9854542703	2	0.409797594603	0.168817835142
KPNA6	16.6710336509	4	0.303608096216	0.408917571135
KPNB1	17.5966007594	23	0.613083015547	0.962158990906
KRAS	19.3933985755	5	0.938691698445	0.505426811382
KRR1	18.2789526363	2	0.798767967146	0.168817835142
KRT1	18.0740035308	29	0.753006746847	0.98063948372
KRT10	18.4007017018	21	0.821061894984	0.951158697565
KRT13	20.1130409016	8	0.976239366383	0.702552068055
KRT14	18.3244280915	13	0.80610149604	0.859782927545
KRT16	17.1797378667	7	0.473159284248	0.646377236726
KRT2	17.1101627552	29	0.4529187445	0.98063948372
KRT4	16.4447146704	2	0.252860076269	0.168817835142
KRT5	17.9525485845	11	0.719565855089	0.812848342622
KRT6A	18.0637243764	18	0.750073335289	0.92725139337
KRT6B	16.9127690361	2	0.381930184805	0.168817835142
KRT73	16.5346455621	3	0.272513933705	0.294074508654
KRT9	18.5666215824	28	0.853329422118	0.976972719273
KTN1	16.3644168049	14	0.233792901144	0.879143443825
KYAT3	17.0999082339	8	0.449105309475	0.702552068055
L1CAM	16.9392426468	12	0.391023760634	0.838222352596
L1RE1	15.9681394724	2	0.15371076562	0.168817835142
L2HGDH	16.1216024741	7	0.181871516574	0.646377236726
L3MBTL3	15.7049179089	2	0.112936344969	0.168817835142
LACTB	16.8555332278	6	0.362569668524	0.580228806101
LAMB1	14.898842767	3	0.0428278087416	0.294074508654
LAMC1	17.5627946369	2	0.600469345849	0.168817835142
LAMP1	17.5512937991	7	0.595482546201	0.646377236726
LAMP2	19.2749089651	5	0.930184804928	0.505426811382
LAMTOR1	16.4137478394	1	0.244059841596	0.0513347022587
LAMTOR5	15.5210439937	2	0.0915224405984	0.168817835142
LANCL1	19.9630350761	4	0.971839249047	0.408917571135
LANCL2	18.4013046696	5	0.821648577295	0.505426811382
LAP3	17.7908869785	15	0.67380463479	0.894103842769
LARP1	16.5565675686	10	0.277207392197	0.783660897624
LARP7	15.4042232622	3	0.0777354062775	0.294074508654
LARS	17.36729604	28	0.529480786154	0.976972719273
LARS2	17.7825322713	16	0.6717512467	0.905690818422
LAS1L	17.2298383024	6	0.486359636257	0.580228806101
LASP1	16.9087012582	5	0.381343502493	0.505426811382
LBR	18.456889666	6	0.829862129657	0.580228806101
LCLAT1	18.5229147223	4	0.843649163978	0.408917571135
LCMT1	17.921134509	3	0.709005573482	0.294074508654
LDAH	18.1847632762	3	0.77911410971	0.294074508654
LDB1	15.9658394942	3	0.153124083309	0.294074508654
LDHA	17.9918845273	14	0.72924611323	0.879143443825
LDHB	19.0606310689	15	0.912584335582	0.894103842769
LEMD2	17.1228234146	7	0.458492226459	0.646377236726
LEMD3	18.1380512548	3	0.767380463479	0.294074508654
LEO1	15.7461460623	2	0.119389850396	0.168817835142
LETM1	18.9038658276	20	0.896157230859	0.944998533294
LETMD1	15.1789300487	5	0.0574948665298	0.505426811382
LGALS3BP	17.4452591824	9	0.559694925198	0.747433264887
LGALS8	16.5767621681	1	0.280434144911	0.0513347022587
LGMN	17.6389074921	1	0.627163391024	0.0513347022587
LHPP	13.5357288052	1	0.00909357582869	0.0513347022587
LIG1	13.541340511	1	0.00938691698445	0.0513347022587
LIG3	16.8074114297	17	0.345849222646	0.917131123497
LIG4	15.6875146837	4	0.109709592256	0.408917571135
LIN28A	17.5358917095	1	0.589615723086	0.0513347022587
LIN7A	16.6647272377	5	0.301848049281	0.505426811382
LIN7C	16.3642357821	2	0.233206218833	0.168817835142
LIPA	19.5538890419	3	0.948958638897	0.294074508654
LMAN1	17.7450441301	12	0.664711058962	0.838222352596
LMAN2	17.7002090611	9	0.647110589616	0.747433264887
LMAN2L	17.202454687	8	0.478146083896	0.702552068055
LMBRD2	16.0676529357	5	0.174831328835	0.505426811382
LMF1	16.0316998277	3	0.168671164564	0.294074508654
LMNA	17.1440972863	11	0.463479026107	0.812848342622
LMNB1	18.0308137738	30	0.741566441772	0.983132883544
LMNB2	18.9068394127	30	0.897037254327	0.983132883544
LMTK3	15.8432655014	1	0.130830155471	0.0513347022587
LNPEP	17.4142419136	9	0.546787914344	0.747433264887
LONP1	17.8401319452	20	0.687591669111	0.944998533294
LONP2	17.5997315012	8	0.613963039014	0.702552068055
LPCAT1	17.3513114875	4	0.524787327662	0.408917571135
LPCAT3	18.8475093107	5	0.8905837489	0.505426811382
LPGAT1	17.6292481538	7	0.62393663831	0.646377236726
LRCH2	15.9770297686	2	0.156644177178	0.168817835142
LRP1	17.4465415231	47	0.560574948665	0.996333235553
LRPAP1	16.6253428251	8	0.293927838076	0.702552068055
LRPPRC	18.3399512358	69	0.808448225286	0.997653270754
LRRC40	16.4847265379	8	0.262246993253	0.702552068055
LRRC47	17.0589195841	9	0.437371663244	0.747433264887
LRRC4B	17.4360334965	3	0.555588149017	0.294074508654
LRRC57	17.7351040378	3	0.661190965092	0.294074508654
LRRC59	17.1784522945	9	0.472865943092	0.747433264887
LRRFIP1	17.4090115823	3	0.544441185098	0.294074508654
LRRN1	16.6714814155	1	0.303901437372	0.0513347022587
LRSAM1	14.929377686	2	0.0445878556762	0.168817835142
LSAMP	17.3366319336	3	0.520680551481	0.294074508654
LSM12	17.0937813997	1	0.446171897917	0.0513347022587
LSM2	17.5162840903	4	0.582575535348	0.408917571135
LSM3	17.3801323238	3	0.532707538868	0.294074508654
LSM4	18.0085926827	3	0.735112936345	0.294074508654
LSM5	14.9724725694	2	0.0463479026107	0.168817835142
LSM6	20.2877429962	4	0.981519507187	0.408917571135
LSM7	16.397895635	3	0.240246406571	0.294074508654
LSM8	19.0633204604	3	0.91346435905	0.294074508654
LSS	18.8637061499	21	0.892050454679	0.951158697565
LTA4H	16.8792850797	13	0.371076562042	0.859782927545
LTF	18.4683000426	3	0.831622176591	0.294074508654
LTN1	14.6418885384	4	0.0346142563802	0.408917571135
LUC7L	17.9014431406	3	0.706952185392	0.294074508654
LUC7L3	16.7095063281	4	0.316808448225	0.408917571135
LYPLA1	19.2221822455	1	0.925491346436	0.0513347022587
LYPLA2	17.0441722836	3	0.431211498973	0.294074508654
LYRM2	16.8429034103	3	0.358462892344	0.294074508654
LYRM7	19.0852291745	2	0.91551774714	0.168817835142
LZIC	17.9312318575	1	0.711645643884	0.0513347022587
M6PR	18.6307659206	2	0.863889703725	0.168817835142
MAB21L1	16.2323530564	3	0.204165444412	0.294074508654
MACF1	16.7174422526	72	0.319155177471	0.998386623643
MACROD1	17.9331195362	1	0.712819008507	0.0513347022587
MAD1L1	15.3730051995	1	0.072161924318	0.0513347022587
MADD	15.5967514274	2	0.100909357583	0.168817835142
MAEA	17.5458658183	1	0.594015840422	0.0513347022587
MAGEA4	17.6093331256	7	0.617483132884	0.646377236726
MAGED2	16.2466468149	3	0.208272220593	0.294074508654
MAGOH	18.2037073574	1	0.784394250513	0.0513347022587
MAGOHB	16.9137608305	8	0.382223525961	0.702552068055
MAGT1	18.1436829506	2	0.768553828102	0.168817835142
MAIP1	17.4013073739	4	0.541801114696	0.408917571135
MAK16	17.7380447537	2	0.66207098856	0.168817835142
MAN1A2	17.0570484567	3	0.436784980933	0.294074508654
MAN1B1	15.9577119699	7	0.150190671751	0.646377236726
MAN2B1	17.0090734176	23	0.41830448812	0.962158990906
MAN2B2	17.0424105161	7	0.430331475506	0.646377236726
MANBA	16.6761088616	7	0.30536814315	0.646377236726
MANEAL	16.4260526645	4	0.246993253153	0.408917571135
MANF	18.1636161594	8	0.772660604283	0.702552068055
MANSC1	13.720014192	1	0.0120269873863	0.0513347022587
MAP1A	17.2300525331	11	0.486652977413	0.812848342622
MAP1B	17.9809634441	47	0.726606042828	0.996333235553
MAP1LC3A	19.1381644477	3	0.920211205632	0.294074508654
MAP1S	16.3929446791	4	0.239659724259	0.408917571135
MAP2	16.140746	9	0.185978292754	0.747433264887
MAP2K1	16.7567577766	2	0.332942211792	0.168817835142
MAP2K2	17.3591635792	2	0.528014080375	0.168817835142
MAP2K4	16.3550788559	2	0.230566148431	0.168817835142
MAP2K6	17.1205845154	4	0.457612202992	0.408917571135
MAP3K9	25.0065705524	1	0.999706658844	0.0513347022587
MAP4K4	17.974247046	17	0.72367263127	0.917131123497
MAP7D1	10.6595613418	2	0.000293341155764	0.168817835142
MAPK1	17.5892750849	7	0.609269580522	0.646377236726
MAPK10	16.6737682467	1	0.304488119683	0.0513347022587
MAPK12	13.8364478656	1	0.0132003520094	0.0513347022587
MAPK3	17.7501325038	2	0.66617776474	0.168817835142
MAPK8	17.6705017585	4	0.638017013787	0.408917571135
MAPK9	15.8581558077	5	0.133176884717	0.505426811382
MAPRE1	18.4254237626	6	0.824875330009	0.580228806101
MAPRE2	16.8958423865	9	0.376356702845	0.747433264887
MAPRE3	17.1173193044	7	0.456438838369	0.646377236726
MAPT	17.804385512	6	0.678498093282	0.580228806101
MARCKS	16.9174505745	9	0.383396890584	0.747433264887
MARCKSL1	20.7703801485	2	0.988266353769	0.168817835142
MARK1	14.8182883012	2	0.0393077148724	0.168817835142
MARK3	18.2295201581	6	0.790261073629	0.580228806101
MARS	17.6614116988	14	0.635670284541	0.879143443825
MARS2	15.7991885291	2	0.124376650044	0.168817835142
MAT2A	18.2299733598	8	0.79084775594	0.702552068055
MAT2B	17.2824046372	6	0.503666764447	0.580228806101
MATR3	18.5253302568	16	0.843942505133	0.905690818422
MAU2	15.4159428653	2	0.0792021120563	0.168817835142
MAX	16.2116423883	5	0.200352009387	0.505426811382
MAZ	16.5666384205	1	0.278967439132	0.0513347022587
MB21D2	17.4782385158	2	0.568201818715	0.168817835142
MBLAC2	18.0300653519	10	0.740686418304	0.783660897624
MBOAT2	17.4448782579	4	0.559401584042	0.408917571135
MCAT	17.0053890097	3	0.416251100029	0.294074508654
MCCC1	17.5408084438	4	0.592549134644	0.408917571135
MCCC2	17.7113983542	3	0.652390730419	0.294074508654
MCF2L	15.4404901642	3	0.0824288647697	0.294074508654
MCFD2	17.0082771747	4	0.418011146964	0.408917571135
MCM3	16.5449642924	6	0.274273980639	0.580228806101
MCTS1	18.3311514729	4	0.807274860663	0.408917571135
MCU	15.9044826261	5	0.139337048988	0.505426811382
MCUR1	16.7474913126	3	0.330008800235	0.294074508654
MDH1	17.7125983333	13	0.653270753887	0.859782927545
MDH2	19.8969318048	19	0.967145790554	0.936931651511
MDN1	15.6365624497	5	0.104722792608	0.505426811382
ME1	15.5653488244	2	0.0970959225579	0.168817835142
ME2	18.9842225163	17	0.906717512467	0.917131123497
MECP2	17.7175809404	6	0.655030800821	0.580228806101
MED17	15.6036923281	3	0.102376063362	0.294074508654
MED24	13.8845456086	1	0.0140803754767	0.0513347022587
MED29	15.0896648827	1	0.0528014080375	0.0513347022587
MEGF8	16.2245587582	3	0.202112056322	0.294074508654
MESD	19.3455494908	8	0.934584922265	0.702552068055
MEST	17.9936685163	3	0.730126136697	0.294074508654
METAP1	17.0520673451	1	0.433264887064	0.0513347022587
METAP2	17.5958830108	5	0.612496333236	0.505426811382
METTL15	15.2078074852	4	0.0598415957759	0.408917571135
METTL9	16.4391089786	4	0.250513347023	0.408917571135
MFAP1	15.7321657703	1	0.117336462306	0.0513347022587
MFN1	17.5523607459	6	0.596362569669	0.580228806101
MFN2	16.923861732	5	0.386036960986	0.505426811382
MGAT3	20.9149058476	1	0.990906424171	0.0513347022587
MGAT5	15.1373406773	2	0.0557348195952	0.168817835142
MGEA5	16.3678770165	9	0.234672924611	0.747433264887
MGME1	15.2546842347	2	0.062188325022	0.168817835142
MGST3	19.1006761326	3	0.916691111763	0.294074508654
MIA3	17.3898850365	18	0.536227632737	0.92725139337
MIC13	15.9519734267	2	0.148430624817	0.168817835142
MICAL1	16.5923727437	5	0.284540921091	0.505426811382
MICU1	16.0238361221	3	0.165444411851	0.294074508654
MICU3	15.9078072075	6	0.1399237313	0.580228806101
MIEF1	17.9952041133	4	0.731006160164	0.408917571135
MIF	17.6868675816	3	0.642417131123	0.294074508654
MINOS1	18.4721203112	1	0.833382223526	0.0513347022587
MINPP1	17.4728581869	4	0.566441771781	0.408917571135
MIOS	16.062549865	3	0.173951305368	0.294074508654
MLEC	18.3842181337	12	0.818128483426	0.838222352596
MLH1	14.0006733535	2	0.0164271047228	0.168817835142
MLST8	15.520655686	1	0.0912290994427	0.0513347022587
MLYCD	17.6030189703	8	0.615723085949	0.702552068055
MMAA	17.3522810754	7	0.525374009974	0.646377236726
MMAB	17.0281365749	6	0.42593135817	0.580228806101
MMGT1	15.9602753232	1	0.15165737753	0.0513347022587
MMP2	15.0316008907	1	0.0495746553241	0.0513347022587
MMRN2	24.6614083981	1	0.999119976533	0.0513347022587
MOGS	18.0626808846	17	0.749779994133	0.917131123497
MON2	15.9047868885	4	0.139630390144	0.408917571135
MORC2	16.1334510387	6	0.185391610443	0.580228806101
MORF4L1	17.729334927	4	0.658844235846	0.408917571135
MP68	18.60938877	2	0.860369609856	0.168817835142
MPC2	19.1373778141	3	0.919624523321	0.294074508654
MPDU1	17.2091435185	3	0.480199471986	0.294074508654
MPG	15.9448974604	1	0.146963919038	0.0513347022587
MPI	16.0739530322	2	0.175418011147	0.168817835142
MPP6	15.0112604939	6	0.0486946318568	0.580228806101
MPST	17.4050447034	7	0.543267820475	0.646377236726
MPZL1	18.6361077264	2	0.864183044881	0.168817835142
MRAS	17.7148183321	2	0.654737459666	0.168817835142
MRE11	16.548309187	5	0.274860662951	0.505426811382
MRPL1	16.8713283856	7	0.368143150484	0.646377236726
MRPL11	18.908047235	6	0.897623936638	0.580228806101
MRPL12	15.4558108013	4	0.0841889117043	0.408917571135
MRPL13	18.4078593197	7	0.822235259607	0.646377236726
MRPL14	16.150751596	4	0.188031680845	0.408917571135
MRPL15	18.1106132566	8	0.762980346143	0.702552068055
MRPL16	17.7304530943	3	0.659430918158	0.294074508654
MRPL17	17.848767029	8	0.689938398357	0.702552068055
MRPL18	16.6620700163	4	0.301554708126	0.408917571135
MRPL19	17.0520014827	9	0.432971545908	0.747433264887
MRPL2	16.9720792503	5	0.402757406864	0.505426811382
MRPL20	17.6176259075	3	0.620416544441	0.294074508654
MRPL21	19.6402388233	2	0.953652097389	0.168817835142
MRPL22	18.1189106649	4	0.76386036961	0.408917571135
MRPL23	17.4626862018	5	0.564095042534	0.505426811382
MRPL24	18.2020613728	5	0.784100909358	0.505426811382
MRPL27	15.8601529005	2	0.133470225873	0.168817835142
MRPL28	16.4395127909	7	0.250806688178	0.646377236726
MRPL3	18.7955573455	6	0.885596949252	0.580228806101
MRPL30	13.872596253	1	0.0137870343209	0.0513347022587
MRPL33	18.6259108481	1	0.863009680258	0.0513347022587
MRPL34	18.9352501915	2	0.900557348196	0.168817835142
MRPL35	18.3234565489	1	0.805514813728	0.0513347022587
MRPL37	18.0910771888	11	0.759166911118	0.812848342622
MRPL38	18.4882088386	8	0.836608976239	0.702552068055
MRPL39	18.1650265785	10	0.772953945439	0.783660897624
MRPL4	17.1734856917	8	0.470519213846	0.702552068055
MRPL40	17.1591768712	2	0.467585802288	0.168817835142
MRPL41	17.7193623757	1	0.655617483133	0.0513347022587
MRPL42	17.0027584971	1	0.415664417718	0.0513347022587
MRPL43	20.1183891492	5	0.976532707539	0.505426811382
MRPL44	16.4907710803	8	0.262833675565	0.702552068055
MRPL45	17.2782848748	6	0.500733352889	0.580228806101
MRPL46	16.8162062625	7	0.349075975359	0.646377236726
MRPL47	17.4224184952	8	0.548841302435	0.702552068055
MRPL48	16.7766261319	4	0.339102376063	0.408917571135
MRPL49	17.2085776254	6	0.47990613083	0.580228806101
MRPL50	17.3927433529	6	0.53740099736	0.580228806101
MRPL51	16.8054954266	2	0.345262540334	0.168817835142
MRPL52	17.2806272917	2	0.50278674098	0.168817835142
MRPL53	15.3116034498	3	0.0665884423585	0.294074508654
MRPL54	17.756159399	2	0.667351129363	0.168817835142
MRPL55	17.3503038749	4	0.524493986506	0.408917571135
MRPL57	17.7216565168	2	0.656790847756	0.168817835142
MRPL9	17.3849956725	6	0.535054268114	0.580228806101
MRPS10	16.1913127368	5	0.196538574362	0.505426811382
MRPS11	17.0763624653	3	0.442065121737	0.294074508654
MRPS14	17.3296875293	2	0.518333822235	0.168817835142
MRPS15	18.4597499923	7	0.830448811968	0.646377236726
MRPS17	18.4398261664	2	0.827515400411	0.168817835142
MRPS18A	20.1451908294	1	0.977412731006	0.0513347022587
MRPS18B	16.6901160586	4	0.31094162511	0.408917571135
MRPS2	17.9461681386	4	0.717219125843	0.408917571135
MRPS21	17.825541652	3	0.683191551775	0.294074508654
MRPS22	18.0743902565	12	0.753593429158	0.838222352596
MRPS23	18.5350686984	7	0.845702552068	0.646377236726
MRPS25	15.589850214	5	0.099442651804	0.505426811382
MRPS26	17.6547691883	9	0.633616896451	0.747433264887
MRPS27	17.869513834	12	0.696098562628	0.838222352596
MRPS28	18.2258643044	4	0.789967732473	0.408917571135
MRPS30	18.0269832508	5	0.739513053681	0.505426811382
MRPS31	16.8725894138	13	0.36843649164	0.859782927545
MRPS33	16.8943359739	3	0.37606336169	0.294074508654
MRPS34	18.0060144059	7	0.73335288941	0.646377236726
MRPS35	18.1828475526	5	0.778820768554	0.505426811382
MRPS36	17.4570888771	3	0.562628336756	0.294074508654
MRPS5	16.413730312	4	0.24376650044	0.408917571135
MRPS6	15.2644663678	3	0.0636550308008	0.294074508654
MRPS7	17.250409421	9	0.493399823995	0.747433264887
MRPS9	17.9790576682	11	0.725432678205	0.812848342622
MRTO4	17.6860031226	7	0.642123789968	0.646377236726
MSH2	17.0553684055	13	0.435904957466	0.859782927545
MSH3	16.5608949014	6	0.278087415664	0.580228806101
MSH6	16.2690350533	11	0.212085655617	0.812848342622
MSI1	18.4247136491	6	0.824581988853	0.580228806101
MSI2	18.0875900495	6	0.757113523027	0.580228806101
MSN	17.4192797641	7	0.547961278967	0.646377236726
MT-ATP8	18.1871854168	1	0.780580815488	0.0513347022587
MT-CO2	19.018542037	6	0.90994426518	0.580228806101
MT-CO3	18.5853433347	1	0.856849515987	0.0513347022587
MT-CYB	17.9365245583	2	0.714285714286	0.168817835142
MT-ND1	18.0753885619	1	0.754473452625	0.0513347022587
MT-ND4	15.0149940595	5	0.0489879730126	0.505426811382
MT-ND5	16.3666016955	6	0.2340862423	0.580228806101
MTA1	17.5871774476	4	0.608389557055	0.408917571135
MTA2	16.9557560316	2	0.397770607216	0.168817835142
MTAP	16.1673429662	5	0.189791727779	0.505426811382
MTCH1	19.9061519307	6	0.96743913171	0.580228806101
MTCH2	19.1046606547	11	0.916984452919	0.812848342622
MTDH	18.5385974689	4	0.847169257847	0.408917571135
MTERF3	15.6167887393	1	0.103256086829	0.0513347022587
MTHFD1	17.3347199214	5	0.520387210326	0.505426811382
MTHFD1L	18.0881959659	8	0.757993546495	0.702552068055
MTHFD2	17.611347803	5	0.619243179818	0.505426811382
MTHFD2L	16.0234182187	1	0.165151070695	0.0513347022587
MTIF2	16.6787562262	5	0.306248166618	0.505426811382
MTIF3	15.1141975744	1	0.0545614549721	0.0513347022587
MTMR1	14.7424061671	2	0.037254326782	0.168817835142
MTMR2	15.7083582453	5	0.114403050748	0.505426811382
MTOR	15.1610101859	8	0.0569081842182	0.702552068055
MTPN	18.5600094802	4	0.851862716339	0.408917571135
MTX1	17.5873316362	2	0.608682898211	0.168817835142
MTX2	18.1695492507	6	0.774420651217	0.580228806101
MUT	17.6880280548	14	0.643003813435	0.879143443825
MVD	16.743349967	5	0.327955412144	0.505426811382
MVP	15.4889843155	5	0.0888823701965	0.505426811382
MYBBP1A	15.4255363337	15	0.0794954532121	0.894103842769
MYCBP2	16.1417145679	5	0.18627163391	0.505426811382
MYDGF	18.3617399814	4	0.812555001467	0.408917571135
MYEF2	17.5311616168	11	0.586388970373	0.812848342622
MYH10	17.9141948517	75	0.707832208859	0.998826635377
MYH14	18.7397778852	2	0.877970079202	0.168817835142
MYH9	16.9800027383	44	0.406277500733	0.995013200352
MYL12B	18.0470792441	8	0.745086535641	0.702552068055
MYL6	19.4288458023	5	0.941918451159	0.505426811382
MYO18A	16.8080079884	18	0.346142563802	0.92725139337
MYO1B	17.596389337	8	0.612789674391	0.702552068055
MYO5A	17.5041630368	43	0.575828688765	0.993986506307
MYO6	15.9798524116	11	0.157524200645	0.812848342622
NAA10	15.5831248067	5	0.0985626283368	0.505426811382
NAA15	16.9215967226	19	0.384863596363	0.936931651511
NAA35	16.6232821398	4	0.293341155764	0.408917571135
NAA40	16.5788547805	2	0.281020827222	0.168817835142
NAA50	17.845972883	4	0.68905837489	0.408917571135
NAAA	15.1849360047	3	0.0577882076855	0.294074508654
NACA	19.3118447116	2	0.93282487533	0.168817835142
NACAD	15.9153741176	2	0.140803754767	0.168817835142
NADK2	16.9924266104	6	0.41273100616	0.580228806101
NAE1	16.5329944837	10	0.271633910238	0.783660897624
NAGA	17.8721320877	4	0.697271927251	0.408917571135
NAGK	17.8434934562	11	0.688765033734	0.812848342622
NAGLU	16.9746409972	15	0.404224112643	0.894103842769
NAMPT	16.9742381345	9	0.403930771487	0.747433264887
NANS	16.8843921033	3	0.372836608976	0.294074508654
NAP1L1	18.3100574139	5	0.804634790261	0.505426811382
NAP1L4	16.8514819355	9	0.361982986213	0.747433264887
NAPA	19.0083313165	8	0.908770900557	0.702552068055
NAPB	17.6642661717	11	0.636550308008	0.812848342622
NAPG	17.7917095803	5	0.674391317102	0.505426811382
NARS	17.7304916889	11	0.659724259314	0.812848342622
NARS2	18.1520208164	8	0.769727192725	0.702552068055
NASP	16.7598221644	4	0.334702258727	0.408917571135
NAT10	17.5076579509	5	0.577295394544	0.505426811382
NAT14	19.1494849457	2	0.920504546788	0.168817835142
NAV1	15.9759614906	6	0.155764153711	0.580228806101
NAXD	16.8962833452	7	0.376650044001	0.646377236726
NAXE	17.9374311158	4	0.714579055441	0.408917571135
NBAS	16.0001793463	4	0.161044294515	0.408917571135
NBEA	16.7777820442	28	0.339689058375	0.976972719273
NBPF7	19.8290944337	1	0.963332355529	0.0513347022587
NCALD	18.7276855526	4	0.875916691112	0.408917571135
NCAM1	18.7141655067	22	0.872689938398	0.956585508947
NCAPG	11.2824183611	1	0.000880023467292	0.0513347022587
NCBP1	17.5354105522	11	0.589029040774	0.812848342622
NCBP2	16.7412140557	1	0.32619536521	0.0513347022587
NCDN	16.8986488042	6	0.377236726313	0.580228806101
NCEH1	15.8208021389	1	0.127603402757	0.0513347022587
NCKAP1	17.2802512649	27	0.502493399824	0.973452625403
NCL	18.3129248135	19	0.804928131417	0.936931651511
NCLN	18.494929059	19	0.838369023174	0.936931651511
NCOA2	16.7897212061	1	0.342035787621	0.0513347022587
NCOA5	17.7967750982	7	0.676151364036	0.646377236726
NCS1	18.3929350535	7	0.819595189205	0.646377236726
NCSTN	17.9298609828	13	0.710765620417	0.859782927545
NDRG3	16.3005203055	2	0.219419184512	0.168817835142
NDRG4	15.3620071938	5	0.0715752420065	0.505426811382
NDUFA10	18.5113224116	12	0.841302434732	0.838222352596
NDUFA11	19.4702983952	3	0.944265180405	0.294074508654
NDUFA12	17.8799468975	6	0.699031974186	0.580228806101
NDUFA13	19.8576968815	7	0.964505720153	0.646377236726
NDUFA2	19.5986553252	4	0.951305368143	0.408917571135
NDUFA4	19.3262256953	5	0.933411557642	0.505426811382
NDUFA5	15.8095422424	6	0.125843355823	0.580228806101
NDUFA6	18.2850707043	9	0.800234672925	0.747433264887
NDUFA7	18.8756142788	3	0.892930478146	0.294074508654
NDUFA8	18.2872371173	6	0.800821355236	0.580228806101
NDUFA9	18.7772992668	18	0.883836902317	0.92725139337
NDUFAB1	16.2606548223	1	0.210032267527	0.0513347022587
NDUFAF2	17.7795062482	5	0.670577882077	0.505426811382
NDUFAF3	17.3943926843	3	0.538574361983	0.294074508654
NDUFAF4	18.5468094294	6	0.848929304781	0.580228806101
NDUFB1	19.0710785025	3	0.914051041361	0.294074508654
NDUFB10	21.2993803971	5	0.992666471106	0.505426811382
NDUFB11	18.887307645	3	0.894397183925	0.294074508654
NDUFB3	20.0803076447	3	0.97506600176	0.294074508654
NDUFB4	19.7279640661	4	0.958345555881	0.408917571135
NDUFB5	19.2851449974	3	0.931064828395	0.294074508654
NDUFB6	17.3839558599	6	0.533587562335	0.580228806101
NDUFB7	16.8122339135	2	0.347315928425	0.168817835142
NDUFB8	20.8056235507	2	0.988559694925	0.168817835142
NDUFB9	18.7217090934	3	0.873863303021	0.294074508654
NDUFC2	19.4695890517	5	0.943971839249	0.505426811382
NDUFS1	18.9429303405	27	0.901144030507	0.973452625403
NDUFS2	18.5629105713	14	0.852449398651	0.879143443825
NDUFS3	18.5896840036	11	0.857436198299	0.812848342622
NDUFS4	17.0301639726	6	0.426518040481	0.580228806101
NDUFS5	19.1639357016	4	0.922557934878	0.408917571135
NDUFS6	15.6416463877	3	0.105016133764	0.294074508654
NDUFS7	17.3563210667	5	0.526840715752	0.505426811382
NDUFS8	18.1200902936	5	0.764447051921	0.505426811382
NDUFV1	18.7319509859	14	0.877676738046	0.879143443825
NDUFV2	18.4885794024	10	0.837195658551	0.783660897624
NDUFV3	18.8862063621	2	0.894103842769	0.168817835142
NECAP1	18.9551713333	3	0.902904077442	0.294074508654
NEDD4L	17.1166915993	9	0.455852156057	0.747433264887
NEDD8	19.4685661029	1	0.943678498093	0.0513347022587
NEFL	17.0401694842	20	0.429451452039	0.944998533294
NEFM	17.2765411869	39	0.500146670578	0.992959812262
NELFB	15.926582304	5	0.143737166324	0.505426811382
NELFCD	17.1928643826	3	0.476092695805	0.294074508654
NEMF	17.2888610062	5	0.506600176005	0.505426811382
NEO1	14.0273195612	3	0.0176004693458	0.294074508654
NES	17.6917007158	3	0.645057201525	0.294074508654
NEXN	17.6761154121	1	0.639777060722	0.0513347022587
NF1	14.9188202518	7	0.0442945145204	0.646377236726
NFASC	17.2126873331	2	0.480786154297	0.168817835142
NFS1	16.5331019118	2	0.272220592549	0.168817835142
NFU1	16.497566999	4	0.264007040188	0.408917571135
NHLRC2	16.9946303815	1	0.413611029627	0.0513347022587
NIF3L1	17.0791311054	5	0.44323848636	0.505426811382
NIFK	17.0664134784	4	0.43971839249	0.408917571135
NIPBL	13.9309016195	6	0.014960398944	0.580228806101
NIPSNAP1	19.883001498	10	0.966559108243	0.783660897624
NIPSNAP2	18.9533349588	7	0.902610736286	0.646377236726
NIPSNAP3A	18.2389869148	8	0.792901144031	0.702552068055
NIPSNAP3B	16.9726648564	6	0.403344089176	0.580228806101
NISCH	17.8945441386	2	0.704018773834	0.168817835142
NIT2	16.0591389691	1	0.173657964212	0.0513347022587
